AHDI,1870,1880,1890,1900,1913,1925,1929,1933,1938,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020
Latin America and the Caribbean,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,0.030,0.027,0.027,0.029,0.033,0.040,0.053,0.057,0.060,0.130,0.144,0.160,0.176,0.198,0.222,0.233,0.232,0.257,0.267,0.286,0.312,0.345,0.373,0.362
Saudi Arabia,0.025,0.025,0.025,0.025,0.031,0.038,0.056,0.065,0.075,0.104,0.114,0.120,0.136,0.145,0.160,0.176,0.189,0.205,0.218,0.231,0.249,0.267,0.288,0.307
Singapore,0.052,0.057,0.062,0.070,0.072,0.083,0.085,0.103,0.112,0.194,0.216,0.257,0.273,0.307,0.320,0.335,0.356,0.389,0.428,0.481,0.484,0.548,0.605,0.619
Sri Lanka,0.052,0.067,0.083,0.099,0.109,0.123,0.143,0.153,0.177,0.249,0.263,0.267,0.279,0.320,0.319,0.304,0.309,0.323,0.355,0.352,0.376,0.393,0.501,0.499
Syrian Arab R,0.035,0.033,0.035,0.037,0.046,0.054,0.068,0.081,0.104,0.142,0.162,0.130,0.142,0.141,0.156,0.169,0.188,0.202,0.216,0.239,0.255,0.260,0.166,0.189
Taiwan,0.026,0.026,0.026,0.031,0.033,0.076,0.088,0.095,0.100,0.131,0.153,0.166,0.183,0.207,0.232,0.262,0.293,0.380,0.425,0.557,0.602,0.646,0.662,0.724
Tajikistan,,,,,,,,,,,,,,,,0.189,0.200,0.284,0.207,0.236,0.250,0.253,0.246,0.256
Thailand,0.034,0.036,0.038,0.040,0.050,0.056,0.064,0.084,0.097,0.122,0.137,0.139,0.147,0.178,0.219,0.242,0.287,0.340,0.379,0.407,0.423,0.426,0.327,0.398
Turkey,0.042,0.040,0.045,0.049,0.062,0.073,0.079,0.085,0.091,0.137,0.159,0.157,0.204,0.247,0.271,0.247,0.286,0.330,0.352,0.390,0.420,0.409,0.394,0.333
U A Emirates,0.027,0.024,0.025,0.027,0.028,0.030,0.040,0.043,0.045,0.094,0.108,0.123,0.141,0.158,0.180,0.200,0.218,0.241,0.274,0.296,0.305,0.319,0.341,0.397
Uzbekistan,,,,,,,,,,,,,,,,0.205,0.215,0.267,0.228,0.223,0.227,0.241,0.274,0.345
Viet Nam,0.031,0.031,0.034,0.040,0.041,0.047,0.051,0.064,0.080,0.125,0.122,0.127,0.137,0.146,0.161,0.165,0.167,0.187,0.210,0.232,0.259,0.275,0.317,0.315
Yemen,0.032,0.032,0.032,0.032,0.034,0.034,0.034,0.034,0.035,0.045,0.049,0.051,0.053,0.050,0.058,0.074,0.103,0.135,0.159,0.181,0.204,0.223,0.164,0.142
Western Offshoots,,,,,,,,,,,,,,,,,,,,,,,,
Australia,0.240,0.270,0.299,0.332,0.391,0.431,0.438,0.454,0.465,0.504,0.523,0.539,0.546,0.568,0.608,0.646,0.672,0.708,0.733,0.758,0.792,0.815,0.830,0.848
New Zealand,0.257,0.285,0.305,0.367,0.396,0.426,0.440,0.444,0.454,0.484,0.496,0.510,0.515,0.537,0.570,0.575,0.600,0.619,0.652,0.698,0.740,0.749,0.772,0.812
Canada,0.230,0.253,0.269,0.294,0.328,0.388,0.391,0.400,0.421,0.477,0.495,0.513,0.532,0.549,0.579,0.613,0.633,0.673,0.696,0.726,0.766,0.772,0.781,0.828
USA,0.238,0.233,0.260,0.295,0.322,0.371,0.379,0.388,0.404,0.462,0.483,0.501,0.527,0.552,0.599,0.635,0.662,0.692,0.712,0.724,0.747,0.792,0.773,0.750
